ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
209606_at	3.02e-06	6.32e-07	5.36	5.11855	1.05	CYTIP	cytohesin 1 interacting protein	CYTIP	cytohesin 1 interacting protein	FALSE
219837_s_at	0.368	0.26	1.13	-6.800024	0.329	CYTL1	cytokine like 1	CYTL1	cytokine like 1	FALSE
228665_at	2.65e-30	7.08e-33	18.6	64.411293	2.54	CYYR1	cysteine and tyrosine rich 1	CYYR1	cysteine and tyrosine rich 1	FALSE
1559471_s_at	0.0649	0.0334	2.16	-5.149769	0.0772	D21S2088E	D21S2088E	D21S2088E	D21S2088E	FALSE
1563362_at	0.299	0.202	1.29	-6.615229	0.0569	D21S2090E	uncharacterized D21S2090E	D21S2090E	uncharacterized D21S2090E	TRUE
228738_at	0.264	0.173	1.37	-6.503109	0.111	D2HGDH	D-2-hydroxyglutarate dehydrogenase	D2HGDH	D-2-hydroxyglutarate dehydrogenase	FALSE
226666_at	0.209	0.13	1.53	-6.282164	0.224	DAAM1	dishevelled associated activator of morphogenesis 1	DAAM1	dishevelled associated activator of morphogenesis 1	FALSE
212793_at	9.14e-15	4.73e-16	9.87	25.879273	1.47	DAAM2	dishevelled associated activator of morphogenesis 2	DAAM2	dishevelled associated activator of morphogenesis 2	FALSE
1569259_at	0.879	0.824	-0.222	-7.416612	-0.00668	DAB1-AS1	DAB1 antisense RNA 1	DAB1-AS1	DAB1 antisense RNA 1	FALSE
225020_at	1.69e-08	2.44e-09	6.62	10.569043	0.708	DAB2IP	DAB2 interacting protein	DAB2IP	DAB2 interacting protein	FALSE
228915_at	4.62e-22	6.52e-24	13.7	43.892786	2.39	DACH1	dachshund family transcription factor 1	DACH1	dachshund family transcription factor 1	FALSE
239738_at	0.542	0.426	0.799	-7.120786	0.0274	DACH2	dachshund family transcription factor 2	DACH2	dachshund family transcription factor 2	FALSE
219179_at	0.111	0.062	-1.89	-5.677822	-0.415	DACT1	dishevelled binding antagonist of beta catenin 1	DACT1	dishevelled binding antagonist of beta catenin 1	FALSE
1569648_at	0.0117	0.00488	-2.89	-3.429101	-0.47	DACT2	dishevelled binding antagonist of beta catenin 2	DACT2	dishevelled binding antagonist of beta catenin 2	FALSE
228228_at	0.00777	0.0031	3.04	-3.010861	0.388	DACT3	dishevelled binding antagonist of beta catenin 3	DACT3	dishevelled binding antagonist of beta catenin 3	FALSE
1561532_at	0.249	0.162	1.41	-6.448762	0.0528	DACT3-AS1	DACT3 antisense RNA 1	DACT3-AS1	DACT3 antisense RNA 1	FALSE
200046_at	0.0658	0.034	-2.15	-5.164409	-0.137	DAD1	defender against cell death 1	DAD1	defender against cell death 1	FALSE
212128_s_at	0.00412	0.00154	-3.26	-2.363626	-0.244	DAG1	dystroglycan 1	DAG1	dystroglycan 1	FALSE
214128_at	0.0836	0.0445	2.04	-5.397212	0.12	DAGLA	diacylglycerol lipase alpha	DAGLA	diacylglycerol lipase alpha	FALSE
225832_s_at	0.207	0.129	-1.53	-6.272719	-0.134	DAGLB	diacylglycerol lipase beta	DAGLB	diacylglycerol lipase beta	FALSE
218808_at	0.000598	0.000189	3.89	-0.382442	0.248	DALRD3	DALR anticodon binding domain containing 3	DALRD3	DALR anticodon binding domain containing 3	FALSE
224870_at	4.43e-08	6.87e-09	-6.39	9.549281	-1.16	DANCR	differentiation antagonizing non-protein coding RNA	DANCR	differentiation antagonizing non-protein coding RNA	FALSE
1562772_a_at	0.322	0.221	-1.23	-6.683069	-0.0487	DAND5	DAN domain BMP antagonist family member 5	DAND5	DAN domain BMP antagonist family member 5	FALSE
233551_at	0.174	0.105	1.64	-6.107894	0.0606	DANT2	DXZ4 associated non-coding transcript 2, distal	DANT2	DXZ4 associated non-coding transcript 2, distal	FALSE
206878_at	0.633	0.522	0.642	-7.234299	0.0247	DAO	D-amino acid oxidase	DAO	D-amino acid oxidase	FALSE
1555662_s_at	0.179	0.109	-1.62	-6.139365	-0.0532	DAOA	D-amino acid oxidase activator	DAOA	D-amino acid oxidase activator	FALSE
1553024_at	0.913	0.873	-0.16	-7.428683	-0.0041	DAOA-AS1	DAOA antisense RNA 1	DAOA-AS1	DAOA antisense RNA 1	FALSE
201095_at	1.14e-06	2.21e-07	-5.6	6.143049	-0.671	DAP	death associated protein	DAP	death associated protein	FALSE
208822_s_at	3.07e-16	1.21e-17	-10.6	29.523858	-0.645	DAP3	death associated protein 3	DAP3	death associated protein 3	FALSE
203139_at	1.02e-17	3.04e-19	11.4	33.190638	1.96	DAPK1	death associated protein kinase 1	DAPK1	death associated protein kinase 1	FALSE
239162_at	1.19e-05	2.74e-06	5	3.68978	0.466	DAPK1-IT1	DAPK1 intronic transcript 1	DAPK1-IT1	DAPK1 intronic transcript 1	TRUE
215184_at	1.03e-25	7.53e-28	15.8	52.914634	2.03	DAPK2	death associated protein kinase 2	DAPK2	death associated protein kinase 2	FALSE
229290_at	8.57e-09	1.18e-09	-6.78	11.284363	-3.06	DAPL1	death associated protein like 1	DAPL1	death associated protein like 1	FALSE
222859_s_at	0.0188	0.00826	-2.7	-3.908727	-0.507	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	FALSE
201624_at	2.91e-11	2.71e-12	-8.07	17.289949	-0.61	DARS	aspartyl-tRNA synthetase	DARS1	aspartyl-tRNA synthetase 1	FALSE
243355_at	0.0161	0.00692	-2.76	-3.74821	-0.0972	DARS-AS1	DARS antisense RNA 1	DARS1-AS1	DARS1 antisense RNA 1	FALSE
218365_s_at	5.67e-17	1.96e-18	-11	31.336908	-1.25	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	DARS2	aspartyl-tRNA synthetase 2, mitochondrial	FALSE
242162_at	0.0701	0.0366	2.12	-5.22773	0.378	DAW1	dynein assembly factor with WD repeats 1	DAW1	dynein assembly factor with WD repeats 1	FALSE
201763_s_at	0.00295	0.00107	-3.38	-2.022143	-0.238	DAXX	death domain associated protein	DAXX	death domain associated protein	FALSE
208281_x_at	0.0725	0.038	-2.11	-5.260718	-0.42	DAZ4///DAZ2///DAZ3///DAZ1	deleted in azoospermia 4///deleted in azoospermia 2///deleted in azoospermia 3///deleted in azoospermia 1	DAZ3	deleted in azoospermia 3	FALSE
218443_s_at	2.58e-06	5.33e-07	-5.4	5.285648	-0.341	DAZAP1	DAZ associated protein 1	DAZAP1	DAZ associated protein 1	FALSE
206588_at	0.18	0.11	-1.62	-6.144612	-0.0566	DAZL	deleted in azoospermia like	DAZL	deleted in azoospermia like	FALSE
204244_s_at	1.04e-20	1.85e-22	-13	40.563123	-1.68	DBF4	DBF4 zinc finger	DBF4	DBF4-CDC7 kinase regulatory subunit	FALSE
238508_at	3.31e-14	1.87e-15	-9.58	24.513833	-0.643	DBF4B	DBF4 zinc finger B	DBF4B	DBF4B-CDC7 kinase regulatory subunit	FALSE
206450_at	0.0531	0.0266	2.25	-4.95252	0.137	DBH	dopamine beta-hydroxylase	DBH	dopamine beta-hydroxylase	FALSE
230488_s_at	0.42	0.308	1.03	-6.914435	0.0519	DBH-AS1	DBH antisense RNA 1	DBH-AS1	DBH antisense RNA 1	FALSE
202428_x_at	0.519	0.403	0.839	-7.087885	0.0682	DBI	diazepam binding inhibitor, acyl-CoA binding protein	DBI	diazepam binding inhibitor, acyl-CoA binding protein	FALSE
223783_s_at	0.411	0.299	-1.05	-6.894195	-0.0447	DBIL5P	diazepam binding inhibitor-like 5, pseudogene	DBIL5P	diazepam binding inhibitor-like 5, pseudogene	FALSE
224258_at	0.742	0.65	0.455	-7.33724	0.0191	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2	DBIL5P2	diazepam binding inhibitor-like 5 pseudogene 2	FALSE
202806_at	1.38e-07	2.32e-08	-6.12	8.351249	-0.773	DBN1	drebrin 1	DBN1	drebrin 1	FALSE
222234_s_at	4.17e-06	8.93e-07	-5.27	4.782486	-0.487	DBNDD1	dysbindin domain containing 1	DBNDD1	dysbindin domain containing 1	FALSE
209782_s_at	1.14e-05	2.61e-06	-5.01	3.736843	-0.568	DBP	D-box binding PAR bZIP transcription factor	DBP	D-box binding PAR bZIP transcription factor	FALSE
219149_x_at	0.00261	0.000935	-3.42	-1.894843	-0.304	DBR1	debranching RNA lariats 1	DBR1	debranching RNA lariats 1	FALSE
205369_x_at	4.3e-09	5.62e-10	-6.94	12.015172	-0.806	DBT	dihydrolipoamide branched chain transacylase E2	DBT	dihydrolipoamide branched chain transacylase E2	FALSE
204377_s_at	6.68e-09	9.04e-10	6.83	11.545954	0.336	DCAF1	DDB1 and CUL4 associated factor 1	DCAF1	DDB1 and CUL4 associated factor 1	FALSE
222804_x_at	3.9e-08	5.97e-09	-6.42	9.686629	-0.631	DCAF10	DDB1 and CUL4 associated factor 10	DCAF10	DDB1 and CUL4 associated factor 10	FALSE
216389_s_at	0.00269	0.000966	-3.41	-1.925504	-0.245	DCAF11	DDB1 and CUL4 associated factor 11	DCAF11	DDB1 and CUL4 associated factor 11	FALSE
224789_at	0.000124	3.44e-05	-4.36	1.245333	-0.376	DCAF12	DDB1 and CUL4 associated factor 12	DCAF12	DDB1 and CUL4 associated factor 12	FALSE
238205_at	0.731	0.636	-0.474	-7.328338	-0.0362	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1	FALSE
239330_at	0.0205	0.00909	-2.67	-3.994753	-0.307	DCAF12L2	DDB1 and CUL4 associated factor 12 like 2	DCAF12L2	DDB1 and CUL4 associated factor 12 like 2	FALSE
225676_s_at	1.9e-18	5.02e-20	-11.8	34.98371	-1.39	DCAF13	DDB1 and CUL4 associated factor 13	DCAF13	DDB1 and CUL4 associated factor 13	FALSE
221851_at	0.0425	0.0207	-2.36	-4.728797	-0.174	DCAF15	DDB1 and CUL4 associated factor 15	DCAF15	DDB1 and CUL4 associated factor 15	FALSE
219717_at	0.0942	0.0512	-1.98	-5.516323	-0.245	DCAF16	DDB1 and CUL4 associated factor 16	DCAF16	DDB1 and CUL4 associated factor 16	FALSE
220172_at	2.08e-10	2.22e-11	-7.63	15.209029	-0.746	DCAF17	DDB1 and CUL4 associated factor 17	DCAF17	DDB1 and CUL4 associated factor 17	FALSE
226938_at	0.000286	8.52e-05	-4.11	0.376246	-0.4	DCAF4	DDB1 and CUL4 associated factor 4	DCAF4	DDB1 and CUL4 associated factor 4	FALSE
1562209_at	0.921	0.885	-0.146	-7.430846	-0.00689	DCAF4L1	DDB1 and CUL4 associated factor 4 like 1	DCAF4L1	DDB1 and CUL4 associated factor 4 like 1	FALSE
1553197_at	0.689	0.587	-0.545	-7.292154	-0.0934	DCAF4L2	DDB1 and CUL4 associated factor 4 like 2	DCAF4L2	DDB1 and CUL4 associated factor 4 like 2	FALSE
227251_at	8.52e-08	1.38e-08	6.24	8.863421	0.452	DCAF5	DDB1 and CUL4 associated factor 5	DCAF5	DDB1 and CUL4 associated factor 5	FALSE
232349_x_at	0.047	0.0232	-2.31	-4.830859	-0.148	DCAF6	DDB1 and CUL4 associated factor 6	DCAF6	DDB1 and CUL4 associated factor 6	FALSE
221745_at	2.87e-05	7.11e-06	-4.76	2.767628	-0.424	DCAF7	DDB1 and CUL4 associated factor 7	DCAF7	DDB1 and CUL4 associated factor 7	FALSE
202250_s_at	3.92e-08	6.01e-09	6.42	9.680365	0.662	DCAF8	DDB1 and CUL4 associated factor 8	DCAF8	DDB1 and CUL4 associated factor 8	FALSE
224522_s_at	0.000201	5.82e-05	-4.22	0.741884	-0.471	DCAKD	dephospho-CoA kinase domain containing	DCAKD	dephospho-CoA kinase domain containing	FALSE
226609_at	1.03e-05	2.35e-06	-5.04	3.841835	-0.806	DCBLD1	discoidin, CUB and LCCL domain containing 1	DCBLD1	discoidin, CUB and LCCL domain containing 1	FALSE
213865_at	5.21e-06	1.13e-06	-5.22	4.549272	-0.723	DCBLD2	discoidin, CUB and LCCL domain containing 2	DCBLD2	discoidin, CUB and LCCL domain containing 2	FALSE
238914_at	0.0663	0.0343	2.15	-5.17198	0.189	DCC	DCC netrin 1 receptor	DCC	DCC netrin 1 receptor	FALSE
1553946_at	0.123	0.0696	1.84	-5.773886	0.073	DCD	dermcidin	DCD	dermcidin	FALSE
222925_at	1.2e-20	2.16e-22	13	40.409383	1.29	DCDC2	doublecortin domain containing 2	DCDC2	doublecortin domain containing 2	FALSE
233918_at	0.417	0.305	1.03	-6.907734	0.0504	DCDC2B	doublecortin domain containing 2B	DCDC2B	doublecortin domain containing 2B	FALSE
232603_at	0.0662	0.0342	2.15	-5.170758	0.0571	DCDC5///DCDC1	doublecortin domain containing 5///doublecortin domain containing 1	DCDC1	doublecortin domain containing 1	FALSE
222101_s_at	0.0164	0.00709	2.75	-3.769201	0.499	DCHS1	dachsous cadherin-related 1	DCHS1	dachsous cadherin-related 1	FALSE
242764_at	0.2	0.124	-1.55	-6.24079	-0.0528	DCHS2	dachsous cadherin-related 2	DCHS2	dachsous cadherin-related 2	FALSE
203302_at	0.00171	0.000589	-3.56	-1.460841	-0.312	DCK	deoxycytidine kinase	DCK	deoxycytidine kinase	FALSE
229800_at	0.0629	0.0323	2.17	-5.120332	0.521	DCLK1	doublecortin like kinase 1	DCLK1	doublecortin like kinase 1	FALSE
227666_at	0.0739	0.0388	2.1	-5.279091	0.107	DCLK2	doublecortin like kinase 2	DCLK2	doublecortin like kinase 2	FALSE
232399_at	0.839	0.772	-0.291	-7.398961	-0.0102	DCLK3	doublecortin like kinase 3	DCLK3	doublecortin like kinase 3	FALSE
209804_at	1.25e-07	2.08e-08	-6.14	8.459244	-0.498	DCLRE1A	DNA cross-link repair 1A	DCLRE1A	DNA cross-link repair 1A	FALSE
219490_s_at	0.269	0.177	-1.36	-6.517554	-0.0826	DCLRE1B	DNA cross-link repair 1B	DCLRE1B	DNA cross-link repair 1B	FALSE
239376_at	1.73e-06	3.47e-07	-5.5	5.705332	-0.433	DCLRE1C	DNA cross-link repair 1C	DCLRE1C	DNA cross-link repair 1C	FALSE
209335_at	2.54e-12	2e-13	8.61	19.874928	1.61	DCN	decorin	DCN	decorin	FALSE
225443_at	2.66e-06	5.5e-07	5.39	5.253963	0.454	DCP1A	decapping mRNA 1A	DCP1A	decapping mRNA 1A	FALSE
226093_at	0.00573	0.00222	3.15	-2.702575	0.425	DCP1B	decapping mRNA 1B	DCP1B	decapping mRNA 1B	FALSE
244777_at	3.97e-07	7.18e-08	5.86	7.244875	0.481	DCP2	decapping mRNA 2	DCP2	decapping mRNA 2	FALSE
218774_at	4.19e-13	2.88e-14	-9.01	21.795563	-0.594	DCPS	decapping enzyme, scavenger	DCPS	decapping enzyme, scavenger	FALSE
1553860_at	0.217	0.137	-1.5	-6.319546	-0.0629	DCST1	DC-STAMP domain containing 1	DCST1	DC-STAMP domain containing 1	FALSE
242988_at	0.682	0.579	-0.557	-7.28527	-0.0273	DCST2	DC-STAMP domain containing 2	DCST2	DC-STAMP domain containing 2	FALSE
221266_s_at	3.4e-09	4.38e-10	6.99	12.26187	1.11	DCSTAMP	dendrocyte expressed seven transmembrane protein	DCSTAMP	dendrocyte expressed seven transmembrane protein	FALSE
216512_s_at	0.0826	0.044	-2.04	-5.386347	-0.0905	DCT	dopachrome tautomerase	DCT	dopachrome tautomerase	FALSE
201571_s_at	0.000226	6.59e-05	-4.18	0.621599	-0.405	DCTD	dCMP deaminase	DCTD	dCMP deaminase	FALSE
1557617_at	0.748	0.657	0.446	-7.341403	0.0109	DCTN1-AS1	DCTN1 antisense RNA 1	DCTN1-AS1	DCTN1 antisense RNA 1	FALSE
200932_s_at	0.0168	0.00728	-2.75	-3.794201	-0.156	DCTN2	dynactin subunit 2	DCTN2	dynactin subunit 2	FALSE
204246_s_at	0.00773	0.00309	3.04	-3.007061	0.192	DCTN3	dynactin subunit 3	DCTN3	dynactin subunit 3	FALSE
222488_s_at	0.000516	0.000161	3.94	-0.230989	0.273	DCTN4	dynactin subunit 4	DCTN4	dynactin subunit 4	FALSE
209231_s_at	4.46e-13	3.08e-14	-9	21.729746	-1.07	DCTN5	dynactin subunit 5	DCTN5	dynactin subunit 5	FALSE
203261_at	8.44e-09	1.16e-09	6.78	11.300275	0.487	DCTN6	dynactin subunit 6	DCTN6	dynactin subunit 6	FALSE
218069_at	7.6e-15	3.86e-16	-9.91	26.082004	-0.833	DCTPP1	dCTP pyrophosphatase 1	DCTPP1	dCTP pyrophosphatase 1	FALSE
222678_s_at	1.25e-13	7.82e-15	-9.28	23.090747	-1.64	DCUN1D1	defective in cullin neddylation 1 domain containing 1	DCUN1D1	defective in cullin neddylation 1 domain containing 1	FALSE
219116_s_at	0.0726	0.038	2.11	-5.261628	0.153	DCUN1D2	defective in cullin neddylation 1 domain containing 2	DCUN1D2	defective in cullin neddylation 1 domain containing 2	FALSE
227333_at	4.92e-12	4.05e-13	8.47	19.173048	0.896	DCUN1D3	defective in cullin neddylation 1 domain containing 3	DCUN1D3	defective in cullin neddylation 1 domain containing 3	FALSE
212853_at	3e-04	8.96e-05	-4.1	0.328338	-0.356	DCUN1D4	defective in cullin neddylation 1 domain containing 4	DCUN1D4	defective in cullin neddylation 1 domain containing 4	FALSE
223151_at	2.31e-21	3.67e-23	-13.3	42.173847	-1.26	DCUN1D5	defective in cullin neddylation 1 domain containing 5	DCUN1D5	defective in cullin neddylation 1 domain containing 5	FALSE
204850_s_at	0.142	0.0823	-1.76	-5.912335	-0.0608	DCX	doublecortin	DCX	doublecortin	FALSE
217973_at	0.667	0.562	0.582	-7.271016	0.0577	DCXR	dicarbonyl and L-xylulose reductase	DCXR	dicarbonyl and L-xylulose reductase	FALSE
218260_at	0.0403	0.0195	-2.38	-4.677514	-0.217	DDA1	DET1 and DDB1 associated 1	DDA1	DET1 and DDB1 associated 1	FALSE
209094_at	7.57e-10	8.85e-11	7.33	13.839919	1.3	DDAH1	dimethylarginine dimethylaminohydrolase 1	DDAH1	dimethylarginine dimethylaminohydrolase 1	FALSE
202262_x_at	2.41e-11	2.21e-12	8.11	17.492281	0.88	DDAH2	dimethylarginine dimethylaminohydrolase 2	DDAH2	DDAH family member 2, ADMA-independent	FALSE
208619_at	1.4e-12	1.05e-13	-8.75	20.511649	-0.493	DDB1	damage specific DNA binding protein 1	DDB1	damage specific DNA binding protein 1	FALSE
203409_at	0.787	0.706	-0.378	-7.369474	-0.0452	DDB2	damage specific DNA binding protein 2	DDB2	damage specific DNA binding protein 2	FALSE
205311_at	0.541	0.425	0.801	-7.119706	0.195	DDC	dopa decarboxylase	DDC	dopa decarboxylase	FALSE
1564459_at	0.323	0.222	1.23	-6.68674	0.0471	DDC-AS1	DDC antisense RNA 1	DDC-AS1	DDC antisense RNA 1	FALSE
225970_at	0.00163	0.000561	3.58	-1.41557	0.365	DDHD1	DDHD domain containing 1	DDHD1	DDHD domain containing 1	FALSE
212690_at	0.906	0.863	0.173	-7.42645	0.0199	DDHD2	DDHD domain containing 2	DDHD2	DDHD domain containing 2	FALSE
239299_at	0.894	0.845	-0.195	-7.42228	-0.00593	DDI1	DNA damage inducible 1 homolog 1	DDI1	DNA damage inducible 1 homolog 1	FALSE
214583_at	3.96e-07	7.17e-08	-5.86	7.246978	-0.559	DDI2///RSC1A1	DNA damage inducible 1 homolog 2///regulatory solute carrier protein, family 1, member 1	DDI2	DNA damage inducible 1 homolog 2	FALSE
228281_at	1.65e-11	1.47e-12	-8.2	17.898073	-1.41	DDIAS	DNA damage induced apoptosis suppressor	DDIAS	DNA damage induced apoptosis suppressor	FALSE
209383_at	0.855	0.793	-0.263	-7.406734	-0.0325	DDIT3	DNA damage inducible transcript 3	DDIT3	DNA damage inducible transcript 3	FALSE
202887_s_at	2.98e-10	3.26e-11	-7.55	14.827294	-1.21	DDIT4	DNA damage inducible transcript 4	DDIT4	DNA damage inducible transcript 4	FALSE
228057_at	0.00012	3.32e-05	-4.37	1.280068	-0.581	DDIT4L	DNA damage inducible transcript 4 like	DDIT4L	DNA damage inducible transcript 4 like	FALSE
214788_x_at	0.00816	0.00327	-3.02	-3.061874	-0.151	DDN	dendrin	DDN	dendrin	FALSE
222134_at	6.77e-13	4.83e-14	8.91	21.283718	0.839	DDO	D-aspartate oxidase	DDO	D-aspartate oxidase	FALSE
208675_s_at	1.64e-13	1.04e-14	-9.23	22.805592	-0.756	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit	FALSE
216679_at	0.0105	0.00432	2.93	-3.317038	0.145	DDR1-AS1	DDR1 antisense RNA 1 (head to head)	DDR1-DT	DDR1 divergent transcript	FALSE
227561_at	0.118	0.0663	1.86	-5.733516	0.34	DDR2	discoidin domain receptor tyrosine kinase 2	DDR2	discoidin domain receptor tyrosine kinase 2	FALSE
218159_at	0.538	0.423	0.805	-7.115869	0.0535	DDRGK1	DDRGK domain containing 1	DDRGK1	DDRGK domain containing 1	FALSE
202929_s_at	0.000146	4.11e-05	-4.31	1.075285	-0.513	DDTL///DDT	D-dopachrome tautomerase-like///D-dopachrome tautomerase	DDT	D-dopachrome tautomerase	FALSE
201241_at	1.13e-07	1.88e-08	-6.17	8.561759	-0.467	DDX1	DEAD/H-box helicase 1	DDX1	DEAD-box helicase 1	FALSE
204977_at	3.2e-09	4.09e-10	-7.01	12.327928	-0.84	DDX10	DEAD-box helicase 10	DDX10	DEAD-box helicase 10	FALSE
1557139_at	0.285	0.19	-1.32	-6.572012	-0.037	DDX11-AS1	DDX11 antisense RNA 1	DDX11-AS1	DDX11 antisense RNA 1	FALSE
223777_at	0.41	0.298	1.05	-6.893892	0.0608	DDX11L2	DEAD/H-box helicase 11 like 2	DDX11L2	DEAD/H-box helicase 11 like 2 (pseudogene)	FALSE
230180_at	0.00853	0.00344	3	-3.106335	0.724	DDX17	DEAD-box helicase 17	DDX17	DEAD-box helicase 17	FALSE
208897_s_at	5.73e-14	3.37e-15	-9.46	23.925959	-0.705	DDX18	DEAD-box helicase 18	DDX18	DEAD-box helicase 18	FALSE
202578_s_at	0.00374	0.00139	-3.3	-2.267564	-0.302	DDX19A	DEAD-box helicase 19A	DDX19A	DEAD-box helicase 19A	FALSE
230974_at	3.12e-12	2.49e-13	8.57	19.657276	0.653	DDX19B	DEAD-box helicase 19B	DDX19B	DEAD-box helicase 19B	FALSE
223331_s_at	0.157	0.0933	1.7	-6.014761	0.14	DDX20	DEAD-box helicase 20	DDX20	DEAD-box helicase 20	FALSE
208152_s_at	0.0193	0.00849	-2.69	-3.933718	-0.325	DDX21	DEAD-box helicase 21	DDX21	DExD-box helicase 21	FALSE
40465_at	1.79e-09	2.2e-10	-7.14	12.938235	-0.361	DDX23	DEAD-box helicase 23	DDX23	DEAD-box helicase 23	FALSE
200702_s_at	9.51e-05	2.59e-05	4.43	1.519197	0.433	DDX24	DEAD-box helicase 24	DDX24	DEAD-box helicase 24	FALSE
219945_at	0.974	0.961	-0.0491	-7.440315	-0.00287	DDX25	DEAD-box helicase 25	DDX25	DEAD-box helicase 25	FALSE
221780_s_at	8.27e-05	2.22e-05	-4.47	1.666339	-0.313	DDX27	DEAD-box helicase 27	DDX27	DEAD-box helicase 27	FALSE
203785_s_at	0.102	0.0564	-1.93	-5.597271	-0.182	DDX28	DEAD-box helicase 28	DDX28	DEAD-box helicase 28	FALSE
219328_at	0.00358	0.00132	-3.31	-2.221399	-0.222	DDX31	DEAD-box helicase 31	DDX31	DEAD-box helicase 31	FALSE
201584_s_at	5.9e-13	4.17e-14	-8.94	21.430038	-1.08	DDX39A	DEAD-box helicase 39A	DDX39A	DExD-box helicase 39A	FALSE
201211_s_at	0.0734	0.0385	-2.1	-5.272917	-0.413	DDX3X	DEAD-box helicase 3, X-linked	DDX3X	DEAD-box helicase 3 X-linked	FALSE
205000_at	6.4e-07	1.19e-07	5.75	6.746829	1.52	DDX3Y	DEAD-box helicase 3, Y-linked	DDX3Y	DEAD-box helicase 3 Y-linked	FALSE
221630_s_at	0.204	0.126	-1.54	-6.258297	-0.0441	DDX4	DEAD-box helicase 4	DDX4	DEAD-box helicase 4	FALSE
217840_at	0.000852	0.000277	-3.78	-0.747942	-0.228	DDX41	DEAD-box helicase 41	DDX41	DEAD-box helicase 41	FALSE
1559954_s_at	0.000391	0.000119	-4.02	0.055271	-0.686	DDX42	DEAD-box helicase 42	DDX42	DEAD-box helicase 42	FALSE
220004_at	0.185	0.113	1.6	-6.170472	0.209	DDX43	DEAD-box helicase 43	DDX43	DEAD-box helicase 43	FALSE
228039_at	1.38e-05	3.23e-06	4.96	3.532789	0.431	DDX46	DEAD-box helicase 46	DDX46	DEAD-box helicase 46	FALSE
210811_s_at	6.59e-08	1.05e-08	-6.3	9.13142	-0.696	DDX49	DEAD-box helicase 49	DDX49	DEAD-box helicase 49	FALSE
225886_at	1.35e-16	4.99e-18	10.8	30.406713	1.32	DDX5	DEAD-box helicase 5	DDX5	DEAD-box helicase 5	FALSE
1568815_a_at	1.3e-09	1.57e-10	7.21	13.273741	0.913	DDX50	DEAD-box helicase 50	DDX50	DExD-box helicase 50	FALSE
1554085_at	0.000305	9.13e-05	-4.09	0.310404	-0.352	DDX51	DEAD-box helicase 51	DDX51	DEAD-box helicase 51	FALSE
210320_s_at	2.59e-10	2.8e-11	-7.58	14.97617	-0.674	DDX52	DEAD-box helicase 52	DDX52	DExD-box helicase 52	FALSE
1555357_at	0.89	0.841	0.201	-7.421121	0.00589	DDX53	DEAD-box helicase 53	DDX53	DEAD-box helicase 53	FALSE
219111_s_at	1.26e-11	1.1e-12	-8.26	18.183034	-0.488	DDX54	DEAD-box helicase 54	DDX54	DEAD-box helicase 54	FALSE
231843_at	8.55e-09	1.18e-09	-6.78	11.287174	-0.61	DDX55	DEAD-box helicase 55	DDX55	DEAD-box helicase 55	FALSE
217754_at	2.34e-09	2.93e-10	-7.08	12.656232	-0.652	DDX56	DEAD-box helicase 56	DDX56	DEAD-box helicase 56	FALSE
218943_s_at	0.322	0.221	-1.23	-6.683834	-0.222	DDX58	DEXD/H-box helicase 58	RIGI	RNA sensor RIG-I	FALSE
223662_x_at	4.97e-08	7.77e-09	6.36	9.427365	0.531	DDX59	DEAD-box helicase 59	DDX59	DEAD-box helicase 59	FALSE
204909_at	0.209	0.131	1.53	-6.284063	0.0762	DDX6	DEAD-box helicase 6	DDX6	DEAD-box helicase 6	FALSE
218986_s_at	0.0224	0.0101	2.63	-4.087962	0.437	DDX60	DEXD/H-box helicase 60	DDX60	DExD/H-box helicase 60	FALSE
228152_s_at	1.12e-07	1.86e-08	6.17	8.571803	0.918	DDX60L	DEAD-box helicase 60-like	DDX60L	DExD/H-box 60 like	FALSE
